,product_id,onsale_web,price,stock_quantity,stock_status,purchase_price,id_web,total_sales,product_type,post_type,z_score,ca_par_article,part_ca,cumsum_ca,part_quantite,cumsum_quantite,rotation_mensuelle,mois_de_stock,valorisation_stock_euros,prix_vente_ht,taux_marge
202,4049.0,1.0,19.3,25.0,instock,10.27,16043,10.0,Vin,product,-0.47229766895845054,193.0,0.0013432618713377844,0.6316514952314207,0.001738828029907842,0.45644235785080883,10.0,2.5,256.75,16.083333333333336,0.36145077720207264
224,4936.0,1.0,11.1,25.0,instock,5.68,15106,10.0,Vin,product,-0.7694386033202836,111.0,0.0007725495736709537,0.9302339015632644,0.001738828029907842,0.49469657450878096,10.0,2.5,142.0,9.25,0.385945945945946
70,4197.0,1.0,9.4,32.0,instock,5.1,16256,13.0,Vin,product,-0.8310409921513954,122.2,0.0008505005216449599,0.8928839136387016,0.0022604764388801948,0.1895322552599549,13.0,2.4615384615384617,163.2,7.833333333333334,0.3489361702127661
89,4938.0,1.0,12.5,32.0,instock,6.46,13379,13.0,Vin,product,-0.7187072242828975,162.5,0.0011309847362299997,0.7376393808189164,0.0022604764388801948,0.23248130759867858,13.0,2.4615384615384617,206.72,10.416666666666668,0.37984000000000007
51,4795.0,1.0,12.0,32.0,instock,6.08,3568,13.0,Vin,product,-0.7368255739391069,156.0,0.0010857453467807998,0.7597913698556721,0.0022604764388801948,0.14658320292123123,13.0,2.4615384615384617,194.56,10.0,0.392
74,4076.0,1.0,14.05,32.0,instock,6.9,13072,13.0,Vin,product,-0.6625403403486485,182.65,0.0012712268435225197,0.668116183103993,0.0022604764388801948,0.19857416101547568,13.0,2.4615384615384617,220.8,11.708333333333334,0.4106761565836299
165,5810.0,1.0,24.0,27.0,instock,12.77,14429,11.0,Vin,product,-0.30198518219008286,264.0,0.0018374152022444304,0.41897277354344836,0.0019127108328986263,0.38741088506346777,11.0,2.4545454545454546,344.78999999999996,20.0,0.36150000000000004
277,4648.0,1.0,24.3,22.0,instock,12.68,16262,9.0,Vin,product,-0.29111417239635723,218.70000000000002,0.001522131457313852,0.5389573782312234,0.001564945226917058,0.5833768040340824,9.0,2.4444444444444446,278.96,20.25,0.3738271604938272
279,6207.0,1.0,25.2,22.0,instock,12.89,16077,9.0,Vin,product,-0.2585011430151805,226.79999999999998,0.0015785066964736241,0.5050250521818958,0.001564945226917058,0.5865066944879166,9.0,2.4444444444444446,283.58000000000004,21.0,0.38619047619047614
275,5801.0,1.0,24.0,22.0,instock,12.9,11277,9.0,Vin,product,-0.30198518219008286,216.0,0.0015033397109272613,0.5495413073905155,0.001564945226917058,0.5802469135802483,9.0,2.4444444444444446,283.8,20.0,0.355
413,4276.0,1.0,17.6,17.0,instock,9.46,14527,7.0,Vin,product,-0.5339000577895623,123.20000000000002,0.0008574604277140676,0.8852078332350828,0.0012171796209354895,0.7767344809598359,7.0,2.4285714285714284,160.82000000000002,14.666666666666668,0.355
127,4792.0,1.0,21.0,29.0,instock,11.28,15733,12.0,Vin,product,-0.41069528012733886,252.0,0.0017538963294151382,0.44233648222683597,0.0020865936358894104,0.3122935141714489,12.0,2.4166666666666665,327.12,17.5,0.3554285714285715
118,4930.0,1.0,17.5,29.0,instock,9.31,16155,12.0,Vin,product,-0.5375237277208041,210.0,0.0014615802745126152,0.571721832042155,0.0020865936358894104,0.2935141714484441,12.0,2.4166666666666665,269.99,14.583333333333334,0.3616
525,5566.0,1.0,27.5,12.0,instock,14.63,16192,5.0,Vin,product,-0.17515673459661754,137.5,0.0009569870845023076,0.8461610202108714,0.000869414014953921,0.8993218570683368,5.0,2.4,175.56,22.916666666666668,0.3616
539,6202.0,1.0,116.4,12.0,instock,63.15,15126,5.0,Vin,product,3.0462858342774015,582.0,0.0040506653322206765,0.09888495344866825,0.000869414014953921,0.9114936532776912,5.0,2.4,757.8,97.00000000000001,0.34896907216494855
23,4861.0,1.0,8.5,36.0,instock,4.17,15307,15.0,Vin,product,-0.8636540215325721,127.5,0.0008873880238112306,0.8738597063894027,0.0026082420448617634,0.07685619892192665,15.0,2.4,150.12,7.083333333333334,0.41129411764705887
253,6094.0,1.0,13.4,24.0,instock,6.65,15486,10.0,Vin,product,-0.6860941949017207,134.0,0.0009326274132604307,0.8546799452394591,0.001738828029907842,0.5451225873761093,10.0,2.4,159.60000000000002,11.166666666666668,0.4044776119402985
232,5395.0,1.0,12.7,24.0,instock,6.82,15095,10.0,Vin,product,-0.7114598844204137,127.0,0.0008839080707766767,0.8774009065973647,0.001738828029907842,0.5086071987480438,10.0,2.4,163.68,10.583333333333334,0.3555905511811024
247,6278.0,1.0,9.0,24.0,instock,4.65,16273,10.0,Vin,product,-0.8455356718763628,90.0,0.0006263915462196922,0.9792782716604451,0.001738828029907842,0.534689619196662,10.0,2.4,111.60000000000001,7.5,0.37999999999999995
203,5891.0,1.0,19.0,24.0,instock,9.72,15774,10.0,Vin,product,-0.4831686787521762,190.0,0.0013223821531304612,0.635649961268123,0.001738828029907842,0.45818118588071666,10.0,2.4,233.28000000000003,15.833333333333334,0.38610526315789473
567,5747.0,1.0,24.5,12.0,instock,12.15,15631,5.0,Vin,product,-0.2838668325338735,122.5,0.0008525884934656922,0.8894777356084803,0.000869414014953921,0.9358372456963999,5.0,2.4,145.8,20.416666666666668,0.4048979591836735
78,4154.0,1.0,9.8,31.0,instock,4.91,15141,13.0,Vin,product,-0.8165463124264278,127.4,0.0008866920332043198,0.874746398422607,0.0022604764388801948,0.20761606677099645,13.0,2.3846153846153846,152.21,8.166666666666668,0.3987755102040817
61,4720.0,1.0,15.9,31.0,instock,8.46,16513,13.0,Vin,product,-0.5955024466206741,206.70000000000002,0.0014386125844845598,0.5818979107057973,0.0022604764388801948,0.16918796731003316,13.0,2.3846153846153846,262.26000000000005,13.25,0.3615094339622641
73,5483.0,1.0,17.9,31.0,instock,9.71,15753,13.0,Vin,product,-0.5230290479958367,232.7,0.0016195701422813595,0.48110107105994493,0.0022604764388801948,0.19631368457659548,13.0,2.3846153846153846,301.01000000000005,14.916666666666666,0.34905027932960886
64,5964.0,1.0,16.3,31.0,instock,8.51,13662,13.0,Vin,product,-0.5810077668957065,211.9,0.0014748040960439197,0.5643805231204602,0.0022604764388801948,0.17596939662667374,13.0,2.3846153846153846,263.81,13.583333333333334,0.37349693251533744
56,4260.0,1.0,12.2,31.0,instock,6.37,14945,13.0,Vin,product,-0.7295782340766231,158.6,0.0011038411025604798,0.7510274561334517,0.0022604764388801948,0.1578855851156322,13.0,2.3846153846153846,197.47,10.166666666666666,0.37344262295081965
336,4890.0,1.0,17.0,19.0,instock,8.78,16038,8.0,Vin,product,-0.5556420773770135,136.0,0.000946547225398646,0.8518681431875397,0.0013910624239262736,0.674143627195273,8.0,2.375,166.82,14.166666666666668,0.38023529411764717
370,5504.0,1.0,13.8,19.0,instock,6.77,16146,8.0,Vin,product,-0.6715995151767532,110.4,0.0007683736300294891,0.9325425024063874,0.0013910624239262736,0.7214397496087666,8.0,2.375,128.63,11.500000000000002,0.4113043478260871
361,4566.0,1.0,28.5,19.0,instock,15.31,15457,8.0,Vin,product,-0.13892003528419888,228.0,0.0015868585837565535,0.4939358338419864,0.0013910624239262736,0.70892018779343,8.0,2.375,290.89,23.75,0.35536842105263156
177,4937.0,1.0,9.9,26.0,instock,4.86,16283,11.0,Vin,product,-0.8129226424951861,108.9,0.0007579337709258276,0.9371102887595427,0.0019127108328986263,0.41036341505825125,11.0,2.3636363636363638,126.36000000000001,8.25,0.4109090909090909
145,4163.0,1.0,10.8,26.0,instock,5.8,15482,11.0,Vin,product,-0.7803096131140091,118.80000000000001,0.0008268368410099938,0.9079618541468165,0.0019127108328986263,0.3491566684054953,11.0,2.3636363636363638,150.79999999999998,9.000000000000002,0.3555555555555557
35,4200.0,0.0,5.8,33.0,instock,3.12,16295,14.0,Vin,product,-0.9614931096761025,81.2,0.0005651443728115445,0.988849534486682,0.002434359241870979,0.10798122065727703,14.0,2.357142857142857,102.96000000000001,4.833333333333333,0.3544827586206896
468,4909.0,1.0,25.9,14.0,instock,12.85,15614,6.0,Vin,product,-0.23313545349648745,155.39999999999998,0.001081569403139335,0.7619586846055922,0.0010432968179447052,0.8417666492783886,6.0,2.3333333333333335,179.9,21.583333333333332,0.4046332046332046
34,4104.0,1.0,9.7,35.0,instock,5.11,15683,15.0,Vin,product,-0.8201699823576698,145.5,0.0010126663330551691,0.8079692316472497,0.0026082420448617634,0.10554686141540605,15.0,2.3333333333333335,178.85000000000002,8.083333333333334,0.36783505154639173
134,4928.0,1.0,7.9,28.0,instock,3.88,15047,12.0,Vin,product,-0.8853960411200233,94.80000000000001,0.0006597990953514091,0.9735676687307421,0.0020865936358894104,0.32689966962267486,12.0,2.3333333333333335,108.64,6.583333333333334,0.41063291139240515
299,4083.0,1.0,17.0,21.0,instock,8.78,16296,9.0,Vin,product,-0.5556420773770135,153.0,0.0010648656285734768,0.7748484306455797,0.001564945226917058,0.6178055990262582,9.0,2.3333333333333335,184.38,14.166666666666668,0.38023529411764717
300,4224.0,1.0,17.2,21.0,instock,8.53,15306,9.0,Vin,product,-0.5483947375145298,154.79999999999998,0.0010773934594978704,0.7662717383966183,0.001564945226917058,0.6193705442531753,9.0,2.3333333333333335,179.13,14.333333333333334,0.4048837209302326
106,4269.0,1.0,10.2,28.0,instock,5.32,16244,12.0,Vin,product,-0.8020516327014604,122.39999999999999,0.0008518925028587813,0.8911815206141979,0.0020865936358894104,0.26847504781777104,12.0,2.3333333333333335,148.96,8.5,0.3741176470588235
487,5907.0,1.0,17.7,14.0,instock,9.42,12882,6.0,Vin,product,-0.5302763878583204,106.19999999999999,0.0007391420245392367,0.9475960832432602,0.0010432968179447052,0.8615892888193376,6.0,2.3333333333333335,131.88,14.75,0.36135593220338985
480,4152.0,1.0,19.2,14.0,instock,9.52,16238,6.0,Vin,product,-0.47592133888969246,115.19999999999999,0.0008017811791612059,0.9136717610859125,0.0010432968179447052,0.8542862110937248,6.0,2.3333333333333335,133.28,16.0,0.405
199,4964.0,1.0,12.1,23.0,instock,6.5,16515,10.0,Vin,product,-0.7332019040078649,121.0,0.0008421486343620306,0.8979646450691502,0.001738828029907842,0.45122587376108536,10.0,2.3,149.5,10.083333333333334,0.3553719008264463
200,4753.0,1.0,12.0,23.0,instock,6.51,15429,10.0,Vin,product,-0.7368255739391069,120.0,0.0008351887282929229,0.9004771711600981,0.001738828029907842,0.4529647017909932,10.0,2.3,149.73,10.0,0.34900000000000003
234,5630.0,1.0,28.0,23.0,instock,14.61,12365,10.0,Vin,product,-0.15703838494040823,280.0,0.0019487736993501535,0.36417986902848754,0.001738828029907842,0.5120848548078596,10.0,2.3,336.03,23.333333333333336,0.37385714285714294
216,5711.0,1.0,25.0,23.0,instock,12.4,16121,10.0,Vin,product,-0.2657484828776642,250.0,0.0017399765172769228,0.44581782724260366,0.001738828029907842,0.48078595026951837,10.0,2.3,285.2,20.833333333333336,0.40480000000000005
231,4271.0,1.0,16.6,23.0,instock,8.32,13460,10.0,Vin,product,-0.5701367571019809,166.0,0.0011553444074718768,0.7273637754984859,0.001738828029907842,0.506868370718136,10.0,2.3,191.36,13.833333333333336,0.39855421686746995
219,5480.0,1.0,10.4,23.0,instock,5.21,16306,10.0,Vin,product,-0.7948042928389767,104.0,0.0007238302311871999,0.9534222206137101,0.001738828029907842,0.48600243435924184,10.0,2.3,119.83,8.666666666666668,0.3988461538461539
240,5703.0,1.0,29.4,23.0,instock,15.95,11736,10.0,Vin,product,-0.10630700590302215,294.0,0.002046212384317661,0.3341924177391301,0.001738828029907842,0.5225178229873069,10.0,2.3,366.84999999999997,24.5,0.3489795918367347
435,4264.0,1.0,17.8,16.0,instock,9.2,15665,7.0,Vin,product,-0.5266527179270786,124.60000000000001,0.0008672042962108184,0.8826229241210162,0.0012171796209354895,0.8035124326204165,7.0,2.2857142857142856,147.2,14.833333333333334,0.37977528089887647
412,4102.0,1.0,16.3,16.0,instock,8.0,15767,7.0,Vin,product,-0.5810077668957065,114.10000000000001,0.0007941252824851876,0.9200633908244774,0.0012171796209354895,0.7755173013389004,7.0,2.2857142857142856,128.0,13.583333333333334,0.4110429447852761
436,4130.0,1.0,23.0,16.0,instock,12.48,15339,7.0,Vin,product,-0.33822188150250154,161.0,0.0011205448771263382,0.7398902144416658,0.0012171796209354895,0.804729612241352,7.0,2.2857142857142856,199.68,19.166666666666668,0.3488695652173913
450,6328.0,1.0,22.4,16.0,instock,11.23,15810,7.0,Vin,product,-0.3599639010899528,156.79999999999998,0.0010913132716360858,0.7587056245088912,0.0012171796209354895,0.8217701269344487,7.0,2.2857142857142856,179.68,18.666666666666668,0.39839285714285716
418,4167.0,1.0,14.3,16.0,instock,7.24,15785,7.0,Vin,product,-0.6534811655205439,100.10000000000001,0.0006966865975176799,0.9633686223770717,0.0012171796209354895,0.7828203790645133,7.0,2.2857142857142856,115.84,11.916666666666668,0.3924475524475525
437,4615.0,1.0,24.0,16.0,instock,12.28,16186,7.0,Vin,product,-0.30198518219008286,168.0,0.0011692642196100922,0.7157400363724693,0.0012171796209354895,0.8059467918622875,7.0,2.2857142857142856,196.48,20.0,0.386
457,6212.0,1.0,115.0,16.0,instock,59.42,13996,7.0,Vin,product,2.9955544552400153,805.0,0.005602724385631691,0.04429841014865663,0.0012171796209354895,0.8302903842809971,7.0,2.2857142857142856,950.72,95.83333333333334,0.3799652173913044
355,4722.0,1.0,13.7,18.0,instock,6.72,15880,8.0,Vin,product,-0.6752231851079951,109.6,0.0007628057051742029,0.9348337034843376,0.0013910624239262736,0.7005738132498723,8.0,2.25,120.96,11.416666666666666,0.4113868613138686
364,5491.0,1.0,26.5,18.0,instock,13.01,15481,8.0,Vin,product,-0.21139343390903623,212.0,0.0014755000866508304,0.5629057190244162,0.0013910624239262736,0.7130933750652089,8.0,2.25,234.18,22.083333333333336,0.41086792452830195
351,5445.0,1.0,16.3,18.0,instock,8.0,12194,8.0,Vin,product,-0.5810077668957065,130.4,0.0009075717514116429,0.868495358786638,0.0013910624239262736,0.6950095635541672,8.0,2.25,144.0,13.583333333333334,0.4110429447852761
357,4176.0,1.0,13.5,18.0,instock,6.63,15629,8.0,Vin,product,-0.6824705249704788,108.0,0.0007516698554636307,0.9416474515259939,0.0013910624239262736,0.7033559380977249,8.0,2.25,119.34,11.25,0.4106666666666667
96,4265.0,1.0,9.6,27.0,instock,4.81,15136,12.0,Vin,product,-0.8237936522889115,115.19999999999999,0.0008017811791612059,0.9144735422650737,0.0020865936358894104,0.24760911145887685,12.0,2.25,129.86999999999998,8.0,0.39875000000000005
369,4980.0,1.0,26.5,18.0,instock,14.1,15229,8.0,Vin,product,-0.21139343390903623,212.0,0.0014755000866508304,0.5599547188511145,0.0013910624239262736,0.7200486871848403,8.0,2.25,253.79999999999998,22.083333333333336,0.36150943396226426
62,4060.0,1.0,11.9,29.0,instock,6.33,16498,13.0,Vin,product,-0.7404492438703487,154.70000000000002,0.0010766974688909599,0.7673484358655093,0.0022604764388801948,0.17144844374891335,13.0,2.230769230769231,183.57,9.916666666666668,0.36168067226890765
266,4166.0,1.0,20.5,20.0,instock,10.27,16124,9.0,Vin,product,-0.4288136297835482,184.5,0.001284102669750369,0.664290670733108,0.001564945226917058,0.5661624065379945,9.0,2.2222222222222223,205.39999999999998,17.083333333333336,0.39882926829268306
294,4664.0,1.0,16.4,20.0,instock,8.39,15402,9.0,Vin,product,-0.5773840969644648,147.6,0.001027282135800295,0.7967658708478069,0.001564945226917058,0.6099808728916728,9.0,2.2222222222222223,167.8,13.666666666666666,0.3860975609756097
269,4650.0,1.0,25.3,20.0,instock,13.07,15206,9.0,Vin,product,-0.2548774730839386,227.70000000000002,0.0015847706119358213,0.5018680387889485,0.001564945226917058,0.5708572422187458,9.0,2.2222222222222223,261.4,21.083333333333336,0.38007905138339926
267,4254.0,1.0,26.9,20.0,instock,14.59,12203,9.0,Vin,product,-0.1968987541840688,242.1,0.001684993259330972,0.4629475480598914,0.001564945226917058,0.5677273517649116,9.0,2.2222222222222223,291.8,22.416666666666668,0.34914498141263944
302,4785.0,1.0,10.1,20.0,instock,4.96,15448,9.0,Vin,product,-0.8056753026327023,90.89999999999999,0.0006326554616818891,0.9773942250875376,0.001564945226917058,0.6225004347070094,9.0,2.2222222222222223,99.2,8.416666666666666,0.41069306930693067
283,4778.0,1.0,13.9,20.0,instock,6.89,16072,9.0,Vin,product,-0.6679758452455115,125.10000000000001,0.0008706842492453722,0.8791485390113176,0.001564945226917058,0.5927664753955849,9.0,2.2222222222222223,137.79999999999998,11.583333333333334,0.405179856115108
533,4900.0,1.0,20.8,11.0,instock,10.75,16063,5.0,Vin,product,-0.4179426199898226,104.0,0.0007238302311871999,0.9526983903825229,0.000869414014953921,0.9062771691879679,5.0,2.2,118.25,17.333333333333336,0.3798076923076924
223,4231.0,1.0,11.1,22.0,instock,5.85,15461,10.0,Vin,product,-0.7694386033202836,111.0,0.0007725495736709537,0.9294613519895935,0.001738828029907842,0.49295774647887314,10.0,2.2,128.7,9.25,0.3675675675675676
226,6325.0,1.0,27.9,22.0,instock,15.14,15678,10.0,Vin,product,-0.16066205487165014,279.0,0.0019418137932810458,0.3738986818633896,0.001738828029907842,0.4981742305685966,10.0,2.2,333.08000000000004,23.25,0.34881720430107527
252,6584.0,1.0,13.5,22.0,instock,6.91,15769,10.0,Vin,product,-0.6824705249704788,135.0,0.0009395873193295383,0.8537473178261987,0.001738828029907842,0.5433837593462014,10.0,2.2,152.02,11.25,0.3857777777777778
222,4790.0,1.0,11.1,22.0,instock,5.62,15732,10.0,Vin,product,-0.7694386033202836,111.0,0.0007725495736709537,0.9286888024159226,0.001738828029907842,0.4912189184489653,10.0,2.2,123.64,9.25,0.3924324324324324
242,4270.0,1.0,15.5,22.0,instock,8.25,15839,10.0,Vin,product,-0.6099971263456415,155.0,0.001078785440711692,0.7641169514776226,0.001738828029907842,0.5259954790471226,10.0,2.2,181.5,12.916666666666668,0.3612903225806452
156,5506.0,1.0,18.2,24.0,instock,9.59,14192,11.0,Vin,product,-0.5121580382021111,200.2,0.0013933731950353597,0.5988835614674548,0.0019127108328986263,0.37019648756738016,11.0,2.1818181818181817,230.16,15.166666666666666,0.36769230769230765
154,4933.0,1.0,18.4,24.0,instock,9.22,16281,11.0,Vin,product,-0.5049106983396274,202.39999999999998,0.0014086849883873966,0.5932898849597129,0.0019127108328986263,0.3663710659015829,11.0,2.1818181818181817,221.28000000000003,15.333333333333332,0.39869565217391295
180,4666.0,1.0,21.0,24.0,instock,11.18,13647,11.0,Vin,product,-0.41069528012733886,231.0,0.0016077383019638767,0.48915716233493706,0.0019127108328986263,0.4161015475569471,11.0,2.1818181818181817,268.32,17.5,0.36114285714285715
171,4250.0,1.0,19.5,24.0,instock,9.97,16317,11.0,Vin,product,-0.46505032909596683,214.5,0.0014928998518235997,0.5540255748708416,0.0019127108328986263,0.3988871500608595,11.0,2.1818181818181817,239.28000000000003,16.25,0.3864615384615384
182,4750.0,1.0,16.4,24.0,instock,8.3,13627,11.0,Vin,product,-0.5773840969644648,180.39999999999998,0.0012555670548670273,0.6769483039056907,0.0019127108328986263,0.41992696922274436,11.0,2.1818181818181817,199.20000000000002,13.666666666666666,0.3926829268292682
482,4662.0,1.0,20.8,13.0,instock,10.96,16081,6.0,Vin,product,-0.4179426199898226,124.80000000000001,0.0008685962774246399,0.8808871235473807,0.0010432968179447052,0.8563728047296142,6.0,2.1666666666666665,142.48000000000002,17.333333333333336,0.3676923076923077
111,4267.0,1.0,19.0,26.0,instock,9.33,16537,12.0,Vin,product,-0.4831686787521762,228.0,0.0015868585837565535,0.49710955100949955,0.0020865936358894104,0.27890801599721815,12.0,2.1666666666666665,242.58,15.833333333333334,0.4107368421052632
463,4725.0,1.0,23.4,13.0,instock,12.33,16010,6.0,Vin,product,-0.3237272017775341,140.39999999999998,0.0009771708121027196,0.8268730325215531,0.0010432968179447052,0.8365501651886652,6.0,2.1666666666666665,160.29,19.5,0.3676923076923077
128,4032.0,1.0,14.1,26.0,instock,6.92,19814,12.0,Vin,product,-0.6607285053830275,169.2,0.0011776161068930212,0.7110567155785669,0.0020865936358894104,0.3143801078073383,12.0,2.1666666666666665,179.92,11.75,0.41106382978723405
140,5706.0,1.0,10.3,26.0,instock,5.32,15674,12.0,Vin,product,-0.7984279627702185,123.60000000000001,0.0008602443901417106,0.8843503728073687,0.0020865936358894104,0.3394192314380114,12.0,2.1666666666666665,138.32,8.583333333333334,0.38019417475728157
488,6035.0,1.0,17.9,13.0,instock,9.34,15342,6.0,Vin,product,-0.5230290479958367,107.39999999999999,0.000747493911822166,0.9431466152932797,0.0010432968179447052,0.8626325856372823,6.0,2.1666666666666665,121.42,14.916666666666666,0.37385474860335194
57,4620.0,1.0,11.9,28.0,instock,6.03,15850,13.0,Vin,product,-0.7404492438703487,154.70000000000002,0.0010766974688909599,0.7695018308032912,0.0022604764388801948,0.1601460615545124,13.0,2.1538461538461537,168.84,9.916666666666668,0.39193277310924374
52,5629.0,1.0,10.3,28.0,instock,5.06,8365,13.0,Vin,product,-0.7984279627702185,133.9,0.0009319314226535199,0.8556118766621126,0.0022604764388801948,0.14884367936011142,13.0,2.1538461538461537,141.67999999999998,8.583333333333334,0.410485436893204
49,4242.0,1.0,8.6,30.0,instock,4.22,15310,14.0,Vin,product,-0.8600303516013302,120.39999999999999,0.0008379726907205659,0.8996419824318052,0.002434359241870979,0.14206225004347084,14.0,2.142857142857143,126.6,7.166666666666667,0.4111627906976745
424,5738.0,1.0,14.6,15.0,instock,7.17,15566,7.0,Vin,product,-0.6426101557268182,102.2,0.000711302400262806,0.9598663976430968,0.0012171796209354895,0.7901234567901262,7.0,2.142857142857143,107.55,12.166666666666666,0.4106849315068493
429,5715.0,1.0,13.7,15.0,instock,7.29,14982,7.0,Vin,product,-0.6752231851079951,95.89999999999999,0.0006674549920274275,0.9715729596513357,0.0012171796209354895,0.7962093548948036,7.0,2.142857142857143,109.35,11.416666666666666,0.3614598540145985
397,4268.0,1.0,15.2,15.0,instock,7.54,16307,7.0,Vin,product,-0.6208681361393671,106.39999999999999,0.0007405340057530582,0.9468569412187209,0.0012171796209354895,0.7572596070248682,7.0,2.142857142857143,113.1,12.666666666666666,0.4047368421052631
451,6928.0,1.0,19.0,15.0,instock,9.62,15741,7.0,Vin,product,-0.4831686787521762,133.0,0.0009256675071913229,0.8611749295831505,0.0012171796209354895,0.8229873065553842,7.0,2.142857142857143,144.29999999999998,15.833333333333334,0.392421052631579
419,4087.0,1.0,14.4,15.0,instock,7.81,16180,7.0,Vin,product,-0.6498574955893021,100.8,0.0007015585317660553,0.9612709066878427,0.0012171796209354895,0.7840375586854488,7.0,2.142857142857143,117.14999999999999,12.0,0.3491666666666667
398,4600.0,1.0,26.5,15.0,instock,13.14,15475,7.0,Vin,product,-0.21139343390903623,185.5,0.0012910625758194767,0.6591479961386444,0.0012171796209354895,0.7584767866458036,7.0,2.142857142857143,197.10000000000002,22.083333333333336,0.40498113207547176
393,4405.0,1.0,68.1,15.0,instock,32.46,13230,7.0,Cognac,product,1.2960532574875798,476.69999999999993,0.003317787223143636,0.12754723862246756,0.0012171796209354895,0.7523908885411262,7.0,2.142857142857143,486.90000000000003,56.75,0.42801762114537445
452,4793.0,1.0,18.7,15.0,instock,9.37,15730,7.0,Vin,product,-0.4940396885459018,130.9,0.0009110517044461968,0.8666795192932077,0.0012171796209354895,0.8242044861763197,7.0,2.142857142857143,140.54999999999998,15.583333333333334,0.39871657754010703
17,4059.0,1.0,8.7,34.0,instock,4.32,16275,16.0,Vin,product,-0.8564066816700884,139.2,0.0009688189248197905,0.8336624208919676,0.0027821248478525473,0.061206746652756064,16.0,2.125,146.88,7.25,0.4041379310344827
343,5614.0,1.0,19.2,17.0,instock,9.42,14856,8.0,Vin,product,-0.47592133888969246,153.6,0.0010690415722149414,0.7727145234447913,0.0013910624239262736,0.683881064162757,8.0,2.125,160.14,16.0,0.41125
381,4098.0,1.0,22.1,17.0,instock,10.96,15378,8.0,Vin,product,-0.37083491088367826,176.8,0.0012305113930182398,0.6906126874911699,0.0013910624239262736,0.7367414362719557,8.0,2.125,186.32000000000002,18.416666666666668,0.40488687782805427
316,6570.0,1.0,29.2,19.0,instock,14.33,15706,9.0,Vin,product,-0.11355434576550585,262.8,0.0018290633149615012,0.42263507611701284,0.001564945226917058,0.6444096678838486,9.0,2.111111111111111,272.27,24.333333333333332,0.4110958904109589
301,4782.0,1.0,9.8,19.0,instock,5.01,16564,9.0,Vin,product,-0.8165463124264278,88.2,0.0006138637152952983,0.9811337826184693,0.001564945226917058,0.6209354894800924,9.0,2.111111111111111,95.19,8.166666666666668,0.3865306122448981
274,4975.0,1.0,23.7,19.0,instock,12.73,14756,9.0,Vin,product,-0.3128561919838085,213.29999999999998,0.0014845479645406703,0.5569967587717437,0.001564945226917058,0.5786819683533312,9.0,2.111111111111111,241.87,19.75,0.3554430379746835
233,4784.0,1.0,28.5,21.0,instock,14.28,15734,10.0,Vin,product,-0.13892003528419888,285.0,0.001983573229695692,0.3563075192737198,0.001738828029907842,0.5103460267779517,10.0,2.1,299.88,23.75,0.39873684210526317
229,4668.0,1.0,12.3,21.0,instock,6.23,14657,10.0,Vin,product,-0.7259545641453812,123.0,0.000856068446500246,0.8869199701280832,0.001738828029907842,0.5033907146583202,10.0,2.1,130.83,10.250000000000002,0.3921951219512196
225,4893.0,1.0,27.9,21.0,instock,14.99,15808,10.0,Vin,product,-0.16066205487165014,279.0,0.0019418137932810458,0.3719568680701085,0.001738828029907842,0.4964354025386888,10.0,2.1,314.79,23.25,0.3552688172043011
257,4178.0,1.0,11.5,21.0,instock,6.18,16160,10.0,Vin,product,-0.7549439235953161,115.0,0.0008003891979473845,0.9176775350239873,0.001738828029907842,0.5520778994957408,10.0,2.1,129.78,9.583333333333334,0.35513043478260875
149,5525.0,1.0,12.0,23.0,instock,6.26,14819,11.0,Vin,product,-0.7368255739391069,132.0,0.0009187076011222152,0.8639435802174416,0.0019127108328986263,0.3568075117370898,11.0,2.090909090909091,143.98,10.0,0.374
178,4715.0,1.0,11.1,23.0,instock,5.91,15196,11.0,Vin,product,-0.7694386033202836,122.1,0.000849804531038049,0.8945835227007776,0.0019127108328986263,0.41227612589114987,11.0,2.090909090909091,135.93,9.25,0.36108108108108106
192,4719.0,1.0,12.5,23.0,instock,6.46,16527,11.0,Vin,product,-0.7187072242828975,137.5,0.0009569870845023076,0.845204033126369,0.0019127108328986263,0.4390540775517306,11.0,2.090909090909091,148.58,10.416666666666668,0.37984000000000007
162,4613.0,1.0,16.9,23.0,instock,8.38,15030,11.0,Vin,product,-0.5592657473082554,185.89999999999998,0.0012938465382471196,0.6539809618729389,0.0019127108328986263,0.3816727525647719,11.0,2.090909090909091,192.74,14.083333333333332,0.40497041420118335
186,4690.0,1.0,12.8,23.0,instock,6.94,13659,11.0,Vin,product,-0.7078362144891719,140.8,0.000979954774530363,0.82491590693492,0.0019127108328986263,0.42757781255433885,11.0,2.090909090909091,159.62,10.666666666666668,0.34937500000000005
175,5896.0,1.0,24.7,23.0,instock,12.76,15910,11.0,Vin,product,-0.27661949267138985,271.7,0.0018910064789765596,0.3911515930181006,0.0019127108328986263,0.406537993392454,11.0,2.090909090909091,293.48,20.583333333333332,0.380080971659919
116,4068.0,1.0,16.6,25.0,instock,8.92,16416,12.0,Vin,product,-0.5701367571019809,199.20000000000002,0.0013864132889662522,0.6030525452028503,0.0020865936358894104,0.28934098417666526,12.0,2.0833333333333335,223.0,13.833333333333336,0.3551807228915664
